REGION,CIRCUNSCRIPCION ELECTORAL,LOCAL,MESA,EDUARDO ARTES,FRANCO ALDO PARISI,GABRIEL BORIC,JOSE ANTONIO KAST,MARCO ENRIQUEZ-OMINAMI,SEBASTIAN SICHEL,VOTOS EN BLANCO,VOTOS NULOS,YASNA PROVOSTE,NULO BLANCO,18-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,NUM VOTOS,NUM MESAS,P-VALOR,LOG P-VALOR,E_EDUARDO ARTES,E_FRANCO ALDO PARISI,E_GABRIEL BORIC,E_JOSE ANTONIO KAST,E_MARCO ENRIQUEZ-OMINAMI,E_NULO BLANCO,E_SEBASTIAN SICHEL,E_YASNA PROVOSTE
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,18M,0,10,33,50,9,18,0,2,16,2,5,19,29,8,17,19,28,13,138,176,0.5,-0.3010299956639812,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,19M,1,13,30,57,9,18,0,0,18,0,2,9,40,7,15,37,23,13,146,176,0.2,-0.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,20M,3,13,41,62,9,23,0,3,14,3,2,40,39,8,18,26,25,9,168,176,0.31,-0.5086383061657274,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,21M,2,16,32,54,9,23,0,1,13,1,2,13,49,3,18,31,20,14,150,176,0.21,-0.6777807052660807,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,22M,2,18,36,45,4,23,0,1,18,1,0,11,38,9,22,34,21,12,147,176,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,23M,4,8,43,51,5,17,0,0,12,0,6,4,34,6,17,32,25,15,140,176,0.51,-0.2924298239020636,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,24M,0,14,46,44,16,14,0,2,16,2,3,7,49,8,17,35,23,9,152,176,0.014,-1.853871964321762,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,25M,5,13,44,32,12,21,2,0,17,2,3,10,52,3,21,23,19,14,146,176,0.04,-1.3979400086720375,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,26M,5,19,47,42,10,21,0,0,10,0,2,13,45,6,22,31,23,12,154,176,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,27M,4,12,36,62,8,30,0,2,14,2,3,15,50,7,19,46,19,9,168,176,0.15,-0.8239087409443188,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,28M,1,12,43,50,16,24,2,1,20,3,5,11,40,2,29,36,32,14,169,176,0.33,-0.4814860601221125,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,29M,1,12,40,49,11,25,0,1,10,1,6,8,46,2,25,22,29,11,149,176,0.77,-0.11350927482751812,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,30M,2,17,42,38,7,22,1,0,11,1,7,12,42,9,19,26,17,7,140,176,0.34,-0.46852108295774486,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO FRIENDLY HIGH SCHOOL,31M,5,15,37,45,13,21,0,0,14,0,1,6,53,3,31,22,21,13,150,176,0.11,-0.958607314841775,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,76M,1,7,57,67,9,23,1,0,9,1,2,36,11,52,23,20,25,5,174,176,0.37,-0.431798275933005,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,77M,5,8,63,39,8,27,0,1,7,1,6,30,11,41,27,25,16,3,158,176,0.07,-1.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,78M,2,7,50,47,7,29,0,1,21,1,4,33,14,37,23,21,25,7,164,176,0.72,-0.14266750356873156,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,79M,1,6,75,45,4,37,1,2,18,3,8,31,15,60,34,18,17,5,189,176,0.02,-1.6989700043360187,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,80M,2,8,44,62,11,26,0,0,14,0,2,23,12,67,21,22,13,7,167,176,0.74,-0.13076828026902382,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,81M,2,10,58,43,9,33,0,0,22,0,2,30,24,35,32,26,13,15,177,176,0.47,-0.3279021420642826,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,82M,1,9,37,53,10,37,0,1,18,1,2,26,26,21,33,34,17,7,166,176,0.23,-0.638272163982407,-1,-1,-1,-1,-1,-1,-1,-1
DE VALPARAISO,AGUA SANTA,COLEGIO INMACULADA DE LOURDES,83M,3,9,62,59,6,23,0,1,27,1,8,26,33,35,26,36,21,5,190,176,0.5,-0.3010299956639812,-1,-1,-1,-1,-1,-1,-1,-1
